article_id,title,authors
1859192,Parallel bulk insertion for large-scale analytics applications,Antonio Barbuzzi;Pietro Michiardi;Ernst Biersack;Gennaro Boggia
1859194,Sources of instability in data center multicast,Dmitry Basin;Ken Birman;Idit Keidar;Ymir Vigfusson
1859195,Mosaic: policy homomorphic network extension,Li Erran Li;Michael F. Nowlan;Yang Richard Yang;Ming Zhang
1859197,Conductor: orchestrating the clouds,Alexander Wieder;Pramod Bhatotia;Ansley Post;Rodrigo Rodrigues
1859198,Weak consistency as a last resort,Marco Serafini;Flavio Junqueira
1859199,Flexible and efficient resource location in large-scale systems,João Alveirinho;João Paiva;João Leitão;Luís Rodrigues
1859800,A toolkit for explorations in sonic interaction design,Stefano Delle Monache;Pietro Polotti;Davide Rocchesso
1859801,Methods for sound design: a review and implications for research and practice,Mats Liljedahl;Johan Fagerlönn
1859802,Psychoacoustic evaluation as a tool for optimization in the development of an urban soundscape simulator,Peter Lundén;Marja Gustin;Mats E. Nilsson;Jens Forssén;Björn Hellström
1859803,Binaural mixing using gestural control interaction,Nikolas Grigoriou;Andreas Floros;Konstantinos Drossos
1859804,Designing the emotional content of a robotic speech signal,Sandra Pauletto;Tristan Bowles
1859805,Re-texturing the sonic environment,Thomas Grill
1859806,Performativity in design and evaluation of sounding interactive commodities,Daniel Hug
1859807,Applying personal construct psychology in sound design using a repertory grid,Stuart Cunningham
1859808,The sound machine: a study in storytelling through sound design,Mariana J. Lopez;Sandra Pauletto
1859809,A preliminary experiment to assess the fear value of preselected sound parameters in a survival horror game,Tom Garner;Mark Grimshaw;Debbie Abdel Nabi
1859810,iSpooks: an audio focused game design,Nigel Papworth
1859811,A pattern language for sound design in games,Valter Alves;Licinio Roque
1859812,Limitations of interactive music recommendation based on audio content,Arthur Flexer;Martin Gasser;Dominik Schnitzer
1859813,The Musical Avatar : a visualization of musical preferences by means of audio content description,Martín Haro;Anna Xambó;Ferdinand Fuhrmann;Dmitry Bogdanov;Emilia Gómez;Perfecto Herrera
1859814,A novel tool for capturing conceptualized audio annotations,Peter Woitek;Paul Bräuer;Holger Grossmann
1859815,Automatic genre classification of Latin American music using characteristic rhythmic patterns,Thomas Völkel;Jakob Abeßer;Christian Dittmar;Holger Großmann
1859816,Graph grammar representation for collaborative sample-based music creation,Gerard Roma;Perfecto Herrera
1859817,Modelling musical dynamics,Axel Berndt;Tilo Hähnel
1859818,A mobile music concept as support for achieving target heart rate in preventive and recreational endurance training,Julian Rubisch;Matthias Husinsky;Jakob Doppler;Hannes Raffaseder;Brian Horsak;Beate Ambichl;Astrid Figl
1859819,Simulation of rhythmic learning: a case study,Antti Jylhä;Cumhur Erkut;Matti Pesonen;Inger Ekman
1859820,Towards user-friendly audio creation,Cécile Picard;Christian Frisson;Jean Vanderdonckt;Damien Tardieu;Thierry Dutoit
1859821,Camel: a lightweight framework for content-based audio and music analysis,Chris Sanden;Chad R. Befus;John Z. Zhang
1859966,Defining the future of multi-gigabit mmWave wireless communications,Ali S. Sadri
1859968,Ieee 802.11ad: introduction and performance evaluation of the first multi-gbps wifi technology,Carlos Cordeiro;Dmitry Akhmetov;Minyoung Park
1859969,A dual-band architecture for multi-gbps communication in 60 GHz multi-hop networks,Ketan Mandke;Scott M. Nettles
1859970,,Bahareh Sadeghi;Bart Vertenten;Dmitry Akhmetov
1859972,,Hyun-Ho Lee;Young-Chai Ko
1859973,,Y. Ming Tsang;Saihua Lin;Ada S.Y. Poon
1859974,,Kishore Ramachandran;Narayan Prasad;Kenichi Hosoya;Kenichi Maruhashi;Sampath Rangarajan
1859975,,Andrew Blanksby;Ba-Zhong Shen;Jason Trachewsky
1859977,,Hong Zhang;Upamanyu Madhow
1859978,,Minyoung Park;Helen K. Pan
1859979,,Eric Torkildson;Upamanyu Madhow;Mark Rodwell
1859980,,Burak Çatl?;Mona Mostafa Hella
1859982,,Guoqing Li;Upamanyu Madhow;Christopher Hansen;Ismail Lakkis
1860041,,Daniel S. Menasché;Dennis Goeckel;Don Towsley
1860042,,Amin Karbasi
1860043,,Szymon Jakubczak;Dina Katabi
1860044,,Guanfeng Liang;Nitin Vaidya
1860045,,Berk Birand;Maria Chudnovsky;Bernard Ries;Paul Seymour;Gil Zussman;Yori Zwols
1860046,,Daniel Willkomm;Adam Wolisz
1860048,,Earl Oliver
1860049,,John Whitbeck;Vania Conan;Marcelo Dias de Amorim
1860050,,Keren Tan;Guanhua Yan;Jihwang Yeo;David Kotz
1860051,,Changbin Liu;Xiaozhou Li;Shiv Muthukumar;Harjot Gill;Taher Saeed;Boon Thau Loo;Prithwish Basu
1860052,,Kok-Kiong Yap;Sachin Katti;Guru Parulkar;Nick McKeown
1860053,,Bo Han;Francesco Gringoli;Luca Cominardi
1860055,,Oscar Bejarano;Stanislav Miskovic;Ehsan Aryafar;Edward W. Knightly
1860056,,Narendra Anand;Ehsan Aryafar;Edward W. Knightly
1860057,,Daniel Wu;Dhruv Gupta;Prasant Mohapatra
1860561,,Aly Kaloa Conteh
1860563,,Petr Sojka;Radim Hatlapatka
1860564,,Jean-Marc Lecarpentier;Cyril Bazin;Hervé Le Crosnier
1860566,,"Roberto Fagá, Jr.;Vivian Genaro Motti;Renan Gonçalves Cattelan;Cesar Augusto Camillo Teixeira;Maria da Graça Campos Pimentel"
1860567,,Rodrigo Laiola Guimarães;Pablo Cesar;Dick C.A. Bulterman
1860568,,Didier Augusto Vega-Oliveros;Diogo Santana Martins;Maria da Graça Campos Pimentel
1860570,,Steven J. Simske;Margaret Sturgill;Guy Adams;Paul Everest
1860571,,Lendle Tseng;Yue-Sun Kuo;Hsiu-Hui Lee;Chuen-Liang Chen
1860572,,Vincent Quint;Cécile Roisin;Stéphane Sire;Christine Vanoirbeek
1860573,,Steven R. Bagley
1860575,,Steven A. Battle;Matthew Bernius
1860576,,Simone Marinai;Emanuele Marino;Giovanni Soda
1860578,,Cheng Thao;Ethan V. Munson
1860579,,Jack Jansen;Pablo Cesar;Dick C.A. Bulterman
1860580,,Serge Autexier;Normen Müller
1860581,,Olivier Beaudoux;Arnaud Blouin
1860582,,Hui Chao;Daniel R. Tretter;Xuemei Zhang;C. Brian Atkins
1860584,,Helen Y. Balinsky;Steven J. Simske
1860585,,Mark Truran;Gersende Georg;Marc Cavazza;Dong Zhou
1860586,,James A. Ollis;David F. Brailsford;Steven R. Bagley
1860587,,Steven J. Simske;Helen Balinsky
1860589,,Michael Patrick Cutter;Joost van Beusekom;Faisal Shafait;Thomas Michael Breuel
1860590,,Alex Spengler;Patrick Gallinari
1860591,,Fouad Slimane;Slim Kanoun;Adel M. Alimi;Jean Hennebert;Rolf Ingold
1860592,,Suk Hwan Lim;Liwei Zheng;Jianming Jin;Huiman Hou;Jian Fan;Jerry Liu
1860594,,Mihai Bilauca;Patrick Healy
1860595,,Fabio Giannetti;Gary Dispoto;Rafael Dueire Lins;Gabriel de França Pereira e Silva;Alexis Cabeda
1860596,,Tamir Hassan;Changyuan Hu;Roger D. Hersch
1860598,,Hala Skaf-Molli;Gérôme Canals;Pascal Molli
1860599,,Enrico Sorio;Alberto Bartoli;Giorgio Davanzo;Eric Medvet
1860600,,Jean-Yves Vion-Dury
1860601,,Shengwen Yang;Jianming Jin;Joshi Parag;Sam Liu
1860602,,Mihai Bilauca;Patrick Healy
1860603,,Ma Carmen Penadés;José H. Canós;Marcos R.S. Borges;Manuel Llavador
1860604,,Abderrahmane Namane;El Houssine Soubari;Patrick Meyrueis
1860605,,Patrick Chiu;Francine Chen;Laurent Denoue
1860606,,Jannis Stoppe;Björn Gottfried
1860607,,Oriol Ramos-Terrades;Alejandro H. Toselli;Nicolas Serrano;Verónica Romero;Enrique Vidal;Alfons Juan
1860608,,Michael Piotrowski
1860609,,Lothar Meyer-Lerbs;Arne Schuldt;Björn Gottfried
1860610,,Limei Jiao;Suk Hwan Lim;Nina Bhatti;Yuhong Xiong;Jerry Liu
1860612,,Laurent Denoue;John Adcock;Scott Carter;Patrick Chui;Francine Chen
1860613,,Jingzhi Guo;Ming Sang Ho
1860614,,Jean-Pierre Cahier;Xiaoyue Ma;L'Hédi Zaher
1860615,,Julien Dubuc;Sabine Bergler
1860616,,John Lumley
1860617,,Tamir Hassan
1860618,,Sven Karol;Martin Heinzerling;Florian Heidenreich;Uwe Aßmann
1860619,,Aline Duarte Riva;Alexandre Kazuo Seki;João Batista Souza de Oliveira;Isabel Harb Mansour;Ricardo Farias Piccoli
1860620,,Sérgio Nunes;Cristina Ribeiro;Gabriel David
1860621,,Arthur Müller;Sebastian Rönnau;Uwe M. Borghoff
1860622,,Micheal Baechler;Rolf Ingold
1860623,,Olivier Beaudoux;Arnaud Blouin;Jean-Marc Jézéquel
1860624,,Alexander A. Balinsky;Helen Y. Balinsky;Steven J. Simske
1862221,,Nell B. Dale
1862222,,Arnold N. Pears
1862223,,Tim Bell;Peter Andreae;Lynn Lambert
1862225,,Kathryn Egea;Jie Lu;Jitian Xiao;Tony Clear
1862227,,Anders Berglund;Raymond Lister
1862228,,David Carrington;Soon-Kyeong Kim;Paul Strooper
1862229,,Donald Chinn;Judy Sheard;Angela Carbone;Mikko-Jussi Laakso
1862230,,Malcolm Corney;Donna Teague;Richard N. Thomas
1862231,,Mats Daniels;Åsa Cajander
1862232,,Michael de Raadt
1862233,,Kathryn Egea;Soon-Kyeong Kim;Trish Andrews;Karin Behrens
1862234,,Erkki Kaila;Teemu Rajala;Mikko-Jussi Laakso;Tapio Salakoski
1862235,,Tony Koppi;Sylvia L. Edwards;Judy Sheard;Fazel Naghdy;Wayne Brookes
1862236,,Jie Lu;K. L. Chin;Juan Yao;Jun Xu;Jitian Xiao
1862237,,Christine McLachlan;Annemieke Craig;Jo Coldwell
1862238,,Helen Purchase;John Hamer;Paul Denny;Andrew Luxton-Reilly
1862239,,Simon
1862240,,Alan Sixsmith;Andrew Litchfield
1862241,,Richard N. Thomas;Moira Cordiner;Diane Corney
1862282,,Andy Cockburn
1862284,,Vipul Delwadia;Stuart Marshall;Ian Welch
1862285,,Beryl Plimmer
1862286,,Mingfang Wu;Andrew Turpin;Simon J. Puglisi;Falk Scholer;James A. Thom
1862287,,Paul Rutherford;Walt Abell;Clare Churcher;Alan McKinnon;John McCallum
1862288,,Mohammad Daradkeh;Alan McKinnon;Clare Churcher
1862289,,Beryl Plimmer;Samuel Hsiao-Heng Chang;Meghavi Doshi;Laura Laycock;Nilanthi Seneviratne
1862290,,Rong Yang;Burkhard C. Wünsche
1862291,,Andrew Cunningham;Ben Close;Bruce Thomas;Peter Hutterer
1862292,,Helen C. Purchase;Beryl Plimmer;Rosemary Baker;Christopher Pilcher
1862293,,Reece George;Keith Nesbitt;Patricia Gillard;Michael Donovan
1862318,,Sze-Hang Chan;Tak-Wah Lam;Lap-Kei Lee;Hing-Fung Ting;Peng Zhang
1862319,,Zhou Xu;Liang Xu
1862320,,Vida Dujmovi?;Joachim Gudmundsson;Pat Morin;Thomas Wolle
1862321,,Kazuyuki Amano
1862322,,Faisal N. Abu-Khzam;Henning Fernau;Michael A. Langston;Serena Lee-Cultura;Ulrike Stege
1862323,,Gábor Erdélyi;Jörg Rothe
1862324,,Ling-Ju Hung;Ton Kloks
1862325,,Maw-Shang Chang;Ling-Ju Hung;Peter Rossmanith
1862326,,Simone Dantas;Luerbio Faria;Celina M. H. de Figueiredo;Sulamita Klein;Loana T. Nogueira;Fábio Protti
1862327,,Simon Doherty;Lindsay Groves
1862328,,Peter Finderup;Hans Hüttel;Jakob Svane Knudsen;Johannes Garm Nielsen
1862329,,Michael Johnson;Stefano Kasangian
1862346,,Vladimir Pestov
1862347,,Tomáš Skopal
1862349,,Rui Mao;Willard L. Miranker;Daniel P. Miranker
1862350,,Benjamin Bustos;Nelson Morales
1862351,,Marcelo Barroso;Nora Reyes;Rodrigo Paredes
1862353,,Ole Edsberg;Magnus Lie Hetland
1862354,,David Novak;Martin Kyselak;Pavel Zezula
1862355,,Eric Sadit Tellez;Edgar Chavez
1862356,,Victor Sepulveda;Benjamin Bustos
1862358,,Ji?í Novák;Tomáš Skopal;David Hoksza;Jakub Loko?
1862359,,Rui Mao;Smriti R. Ramakrishnan;Glen Nuckolls;Daniel P. Miranker
1862360,,Giuseppe Amato;Fabrizio Falchi
1862361,,Christian Beecks;Merih Seran Uysal;Thomas Seidl
1862363,,Konstantinos Zagoris;Avi Arampatzis;Savvas A. Chatzichristofis
1862364,,Ilaria Bartolini;Corrado Romani
1862365,,Pavel Jurkas;Milan Štefina;David Novak;Michal Batko
1862366,,Petra Budikova;Michal Batko;Pavel Zezula
1862367,,Vojt?ch Zav?el;Michal Batko;Pavel Zezula
1862368,,Tomas Homola;Vlastislav Dohnal;Pavel Zezula
1862370,,Jakub Loko?;Tomáš Skopal
1862371,,Ilaria Bartolini;Corrado Romani
1862374,,Andrian Marcus
1862375,,Massimiliano Di Penta
1862377,,Jean-Guy Schneider;Rajesh Vasa;Leonard Hoon
1862378,,Shinpei Hayashi;Motoshi Saeki
1862379,,Lile Hattori;Mircea Lungu;Michele Lanza
1862381,,Frank Mulder;Andy Zaidman
1862382,,Joris Van Geet;Peter Ebraert;Serge Demeyer
1862384,,Mathieu Goeminne;Tom Mens
1862386,,Marcel van Amstel;Mark van den Brand;Luc Engelen
1862387,,Eya Ben Charrada;Martin Glinz
1862389,,John Businge;Alexander Serebrenik;Mark van den Brand
1862390,,Keisuke Hotta;Yukiko Sano;Yoshiki Higo;Shinji Kusumoto
1862391,,Yuki Manabe;Yasuhiro Hayase;Katuro Inoue
1862393,,Cor-Paul Bezemer;Andy Zaidman
1862394,,Paola Inverardi;Marco Mori
1862704,,Vipul Delwadia;Stuart Marshall;Ian Welch
1862705,,Thuong N. Hoang;Shane R. Porter;Bruce H. Thomas
1862706,,Christian Jones;Callum Munro
1862707,,James Kim;Christof Lutteroth
1862708,,Raymond Lister;Ilona Box
1862709,,Minoru Nakayama;Makoto Katsukura
1862710,,Paul Schmieder;Beryl Plimmer;Gillian Dobbie
1862711,,Aaron Stafford;Bruce H. Thomas;Wayne Piekarski
1862714,,Mark Guzdial
1862716,,Margot Phillipps;Leon Sterling
1862717,,Jacqueline L. Whalley;Raymond Lister
1862719,,Clare Atkins;Scott Diener;Nauman Saeed
1862721,,Angela Carbone;John Hurst;Ian Mitchell;Dick Gunstone
1862722,,Annemieke Craig
1862723,,Michael de Raadt;Richard Watson;Mark Toleman
1862724,,Paul Denny;Andrew Luxton-Reilly;Beth Simon
1862725,,Katrina Falkner;David S. Munro
1862726,,Colin Fidge;Donna Teague
1862727,,Debra Haley;Pete Thomas;Marian Petre;Anne de Roeck
1862728,,Michael Hitchens;Raymond Lister
1862729,,Tony Koppi;Judy Sheard;Fazel Naghdy;Joe Chicharo;Sylvia L. Edwards;Wayne Brookes;David Wilson
1862730,,Cary Laxer;Mats Daniels;Åsa Cajander;Michael Wollowski
1862731,,Raymond Lister;Ilona Box
1862732,,Jan Lönnberg;Anders Berglund;Lauri Malmi
1862733,,Janet Rountree;Nathan Rountree
1862734,,Shuhaida Shuhidan;Margaret Hamilton;Daryl D'Souza
1862735,,Simon
1862736,,Simon;Mike Lopez;Ken Sutton;Tony Clear
1862737,,Donna Teague
1862738,,Ewan Tempero
1862777,,Ching-Lueh Chang;Yuh-Dauh Lyuu
1862778,,Mehdi Karimi;Arvind Gupta
1862779,,Wataru Matsubara;Shunsuke Inenaga;Ayumi Shinohara
1862780,,Adam R. Day
1862781,,Ukachukwu Ndukwu;J. W. Sanders
1862782,,Toshimasa Ishii;Kazuhisa Makino
1862783,,Abusayeed M. Saifullah;Alper Üngör
1862784,,Koji Nakazawa;Makoto Tatsuta
1862785,,Mark Utting;Petra Malik;Ian Toyn
1862786,,Vladimir Estivill-Castro;Mahdi Parsa
